Accident_Date,Accident_Time,Location,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,Latitude,Longitude
2020-01-29,10:05 AM,HIGHWAY 417 btwn HWY417 IC124 RAMP76 & HWY417 IC124 RAMP67 (__3ZA2R7),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,2,0,0,0,,0,,,,,45.38510604,-75.73866147
2020-01-29,10:18 PM,HIGHWAY 7 btwn UPPER DWYER HILL RD & HIGHWAY 7 (__7JQ7LM),01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,45.2058832,-76.03603617
2020-01-29,10:25 PM,CARLING AVE @ MAITLAND AVE/SHERBOURNE RD (0002641),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.37592623,-75.75764238
2020-01-29,10:32 AM,NORICE ST @ WOODROFFE AVE (0001542),02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,3,0,0,0,02 - Minor,1,,1,,,45.33909455,-75.75490873
2020-01-29,11:15 AM,HIGHWAY 7 btwn ASHTON STATION RD & OVERPASS RD (__3ZA2QE),01 - Non intersection,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.17931877,-76.04680137
2020-01-29,11:17 AM,ANCASTER AVE @ MIDWAY AVE (0002848),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.37278901,-75.77428091
2020-01-29,11:32 AM,CADBORO RD @ OGILVIE RD (0012429),03 - At intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,45.4305298,-75.62071549
2020-01-29,11:36 AM,PRINCE OF WALES DR @ WEST HUNT CLUB RD (0000567),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.33417397,-75.70057074
2020-01-05,6:57 AM,RUSSELL RD btwn THIRSK ST & HAIG DR (__3ZA78B),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.40456468,-75.63318963
2020-01-29,11:40 AM,ABBEYHILL DR @ EAGLESON RD (0003404),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.30055203,-75.87485238
2020-01-29,11:40 AM,INDUSTRIAL AVE @ RIVERSIDE DR (0011905),02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,45.4121675,-75.65825549
2020-01-29,11:49 PM,OWL DR btwn PIGEON TER & CAHILL DR W (__3ZBOQG),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.35266679,-75.66354783
2020-01-29,11:58 PM,RICHMOND RD btwn JOHN SUTHERLAND DR & HOLLY ACRES RD (__3ZA2LS),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.34175947,-75.80816178
2020-01-29,Unknown,CARRUTHERS AVE btwn SCOTT ST & LADOUCEUR ST (__3ZAAIW),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,45.40519574,-75.72855719
2020-01-29,Unknown,DALHOUSIE ST btwn CLARENCE ST & YORK ST (__3ZA82M),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.42927672,-75.69148343
2020-01-29,Unknown,LORETTA AVE   S btwn BEECH ST & HICKORY ST (__3ZA02Z),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,00 - Unknown,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.39844715,-75.71277424
2020-01-29,Unknown,CASPIAN ROW btwn CONTINENTAL AVE & PICTOU CRES (e___2K8R),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,45.26958881,-75.8780447
2020-01-29,12:05 PM,MEADOWBROOK RD @ FOXWELL ST/RIDGEBROOK DR S (0008866),03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.42060747,-75.60949735
2020-01-29,12:58 PM,HAIG DR @ SMYTH RD (0007736),03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.40034515,-75.63441688
2020-01-05,8:10 PM,BASELINE RD @ ERINDALE DR (0003209),03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,02 - Wet,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,45.35863667,-75.74618963
2020-01-29,2:10 PM,ROCHESTER ST btwn PAMILLA ST & ADELINE ST (__3ZA4QI),04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.39978558,-75.70641068
2020-01-29,2:19 PM,INNES RD btwn BLACKBURN BYPASS & CLEROUX CRES (__3ZA3KN),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.44019656,-75.54265033
2020-01-29,2:34 PM,MONTREAL RD @ SHEFFORD RD (0012423),03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.44997216,-75.58813239
2020-01-29,2:50 PM,HIGHWAY 417 btwn HWY417 IC124 RAMP65 & HWY417 IC122 RAMP51 (__3ZA2R8),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.39531586,-75.72951827
2020-01-29,2:56 PM,GREENBANK RD @ HARRISON ST/ASHGROVE CRES (0000627),03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,3,,3,,,45.33577742,-75.7849992
2020-01-29,3:00 PM,HIGHWAY 417 btwn HWY417 IC126 RAMP25 & HWY417 IC124 RAMP57 (__3ZA2R5),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.37860114,-75.74551931
2020-01-29,3:15 PM,FINDLAY CREEK DR @ WILLOWMERE WAY (0014168),02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.3103261,-75.61509856
2020-01-29,3:17 PM,OGILVIE RD btwn MATHESON RD & CADBORO RD (__3ZA2DM),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,45.42991004,-75.6222671
2020-01-29,3:36 PM,COBDEN RD @ IRIS ST (0002946),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.35211011,-75.77784013
2020-01-06,8:22 AM,JOHNSTON RD btwn KIWANIS CRT & PENNARD WAY (__42KKA8),01 - Non intersection,03 - P.D. only,07 - SMV other,04 - Freezing Rain,01 - Daylight,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,45.36938266,-75.63459526
2020-02-15,Unknown,CHESTER CRES btwn STARLING CRES & STARLING CRES (__3ZAA8B),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.27038386,-75.75234348
2020-02-15,Unknown,CAMPOBELLO DR btwn CAYMAN RD & GRENADINE ST (__8PNLY4),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,00 - Unknown,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.28653925,-75.92823976
2020-02-15,Unknown,SPLINTER CRES btwn TORSA CRT & DUMAURIER AVE (__3ZAZR6),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,03 - Snow,00 - Unknown,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,45.35024454,-75.79783326
2020-02-15,2:00 PM,CYRVILLE RD btwn LABRIE AVE & STAR TOP RD (__3ZA3SO),04 - At/near private drive,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,01 - Minimal,2,2,,,,45.42119144,-75.6215418
2020-02-15,2:00 PM,BANK ST @ FIFTH AVE (0007247),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,05 - Packed snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.40165379,-75.68761235
2020-02-15,2:01 PM,GLADSTONE AVE btwn BAY ST & LYON ST N (__3ZA3PV),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.40981762,-75.69923925
2020-02-15,2:05 PM,ORLEANS BLVD @ ST. JOSEPH BLVD (0004144),02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.4686351,-75.53020501
2020-02-15,2:40 PM,BASELINE RD @ FISHER AVE (0002346),02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.37151223,-75.71653993
2020-02-15,2:41 PM,ABBEYHILL DR @ CASTLEFRANK RD (0003931),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.29362955,-75.8826293
2020-02-15,2:48 PM,CYR AVE @ MONTREAL RD (0009803),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.43520924,-75.66384357
2020-01-02,10:57 AM,REGIONAL ROAD 174 btwn OR174 IC105 RAMP51 & OR174 IC105 RAMP35 (__3ZA2XC),01 - Non intersection,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.46698883,-75.55087626
2020-01-06,8:25 AM,OLD INNES RD @ BANTREE ST (0007674),03 - At intersection,02 - Non-fatal injury,02 - Angle,03 - Snow,01 - Daylight,04 - Slush,02 - Stop sign,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.40971511,-75.6194157
2020-02-15,3:12 PM,HIGHWAY 417 btwn HWY417 IC123 RAMP62 & HWY417 IC122 RAMP16 (__3ZA2R9),01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.39596675,-75.72916288
2020-02-15,3:24 PM,CUMMINGS AVE/LABELLE ST @ CYRVILLE RD (0008791),02 - Intersection related,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,1,02 - Minor,1,,1,,,45.42346723,-75.63028135
2020-02-15,4:06 AM,REGIONAL ROAD 174 btwn OR174 IC101 RAMP63 & OR174 IC101 RAMP45 (__3ZA11Q),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.48583247,-75.50216804
2020-02-15,4:45 PM,INNES RD btwn STONEHENGE CRES & BLAIR RD (__3ZA3SK),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.41891986,-75.5966232
2020-02-15,5:00 PM,HILSON AVE btwn WESLEY AVE & GEOFFREY ST (__3ZBONF),04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,05 - Dusk,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,45.39279398,-75.74370307
2020-02-15,5:51 PM,AYLMER AVE @ LEONARD AVE (0007523),02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,05 - Dusk,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.39347698,-75.68928764
2020-02-15,6:00 PM,INNES RD @ JEANNE D'ARC BLVD/MER BLEUE RD (0012475),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.45570117,-75.50477822
2020-02-15,6:01 PM,BANK ST @ KILBORN AVE/BELANGER AVE (0007208),03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.38378611,-75.67184222
2020-02-15,6:15 PM,CYCLONE TAYLOR BLVD @ HUNTMAR DR (0011819),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.29647559,-75.92988856
2020-02-15,6:15 PM,CUMBERLAND ST @ GEORGE ST (0008508),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.42879774,-75.68815587
2020-01-06,8:28 AM,HIGHWAY 417 btwn HWY 417 ANDERSON IC104R61 & HWY 417 BOUNDARY IC96R16 (__3ZA2W5),01 - Non intersection,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,45.35060876,-75.45112628
2020-02-15,6:45 PM,HIGHWAY 417 btwn HWY417 IC129 RAMP61 & TRANSIT (__3ZA2SI),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.35239409,-75.7847847
2020-02-15,7:11 AM,ALTA VISTA DR btwn VALOUR DR & BALFOUR AVE (__3ZA9M1),01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,45.4035118,-75.66123854
2020-02-15,7:20 PM,MOODIE DR btwn WEST HUNT CLUB RD & ALTI PL (__3ZBOCW),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.30171856,-75.82119827
2020-02-15,7:38 PM,FRANKTOWN RD btwn MUNSTER RD & GREEN'S RD (__3ZA3EU),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,45.15761033,-75.8961301
2020-02-15,7:40 PM,CARLING AVE EB btwn PARKDALE AVE & CIVIC HOSPITAL (__3ZA26LA),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,45.39093646,-75.7226051
2020-02-15,7:46 PM,TENTH LINE RD @ VANGUARD DR (0004632),03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.45830188,-75.48638369
2020-02-15,8:41 PM,CARLING AVE @ KIRKWOOD AVE N (0002358),03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.38485721,-75.74050347
2020-02-15,8:42 PM,WALKLEY RD @ HEATHERINGTON RD (0006928),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.3778917,-75.6449488
2020-02-15,9:00 AM,WOODROFFE AVE btwn FIRESTATION & BASELINE RD (__3ZA34KB),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.35164464,-75.7630539
2020-02-15,9:15 AM,INNES RD @ WILDFLOWER DR (0012871),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.45677437,-75.50093618
2020-01-06,8:30 AM,ROCKCLIFFE PKWY btwn ACACIA AVE & HILLSDALE RD (__3ZA21Z),01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,45.45714224,-75.68101528
2020-02-15,9:22 AM,RIVERSIDE DR @ TREMBLAY RD/HWY417 IC117 RAMP52 (0010790),02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.41596561,-75.65669948
2020-02-15,9:27 AM,BOUNDARY RD @ MITCH OWENS RD (0001708),02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,45.33446915,-75.43764956
2020-02-15,9:29 AM,INNES RD @ ORLEANS BLVD (0003611),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.44450327,-75.53280392
2020-02-15,9:30 PM,TENTH LINE RD @ CHARLEMAGNE BLVD S/DES EPINETT (0003686),03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.46758093,-75.49173924
2020-02-15,9:31 AM,MER BLEUE RD @ 210 S OF INNES RD (0012453),03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.45396558,-75.50363278
2020-02-15,9:37 PM,CAMPEAU DR @ TERON RD/COLCHESTER SQ (0009033),03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,3,2,1,,,45.32253264,-75.89073281
2020-02-15,9:48 AM,SECOND LINE RD btwn LAHEY CRT & MARCH RD (__3ZAC41),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.36920195,-75.97614426
2020-02-16,1:00 PM,SIMARD DR btwn CHAPEL PARK PRIV & BROUSSEAU CRES (__3ZA1PI),04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.45235228,-75.52058026
2020-02-16,1:18 PM,CAMBRIDGE ST @ POWELL AVE (0007915),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.40206003,-75.70182352
2020-02-16,1:55 PM,FALLOWFIELD RD @ SHEA RD (0000130),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.23743366,-75.87316321
2020-01-06,8:32 AM,FLAMBOROUGH WAY @ KLONDIKE RD (0012605),03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.35352789,-75.93488139
2020-02-16,10:18 AM,CYRVILLE RD @ INNES RD (0009352),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.41648494,-75.60244518
2020-02-16,11:00 AM,BRONSON AVE btwn FIRST AVE & SECOND AVE (__3ZA3OO),01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,45.40020962,-75.69921496
2020-02-16,11:09 PM,HIGHWAY 417 btwn HWY417 IC126 RAMP51 & HWY417 IC126 RAMP25 (__3ZA2RD),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.37125644,-75.75348042
2020-02-16,Unknown,STRATHBURY ST btwn SADDLEBROOK ST & CENTREPOINTE DR (__3ZA5QD),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.33844359,-75.7704058
2020-02-16,Unknown,IRIS ST btwn SOUTHWOOD DR & BAXTER RD (__3ZABJD),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,45.34942356,-75.78338484
2020-02-16,12:20 PM,OTTAWA RIVER PKWY OFFR-EB @ PARKDALE AVE (0011241),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,03 - Yield sign,01 - Functioning,2,0,0,0,,0,,,,,45.41035703,-75.73494525
2020-02-16,12:50 PM,HIGHWAY 417 btwn HWY417 IC127 RAMP67 & HWY417 IC126 RAMP16 (__3ZA2X0),01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.36315824,-75.76478547
2020-02-16,2:22 PM,HYDE PARK WAY @ CENTREPOINTE DR (0000699),03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,45.34212698,-75.77302671
2020-02-16,4:00 AM,FRANKTOWN RD btwn MUNSTER RD & GREEN'S RD (__3ZA3EU),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,45.14672976,-75.91391103
2020-02-16,4:00 PM,KING EDWARD AVE @ GEORGE ST (0008239),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,3,0,0,0,,0,,,,,45.4293726,-75.68640472
2020-01-06,8:37 AM,HAZELDEAN RD @ HWY 7 HAZELDEAN IC RAMP 24 (0010663),02 - Intersection related,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.2492634,-75.96783129
2020-02-16,4:00 PM,FRANKLIN CATHCART CRES btwn WEST RIDGE DR & WEST RIDGE DR (__3EWGCH),04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.25082684,-75.92327212
2020-02-16,4:45 PM,HIGHWAY 417 btwn HWY417 IC122 RAMP16 & HWY417 IC122 RAMP61 (__3ZA2RA),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.39842614,-75.72458656
2020-02-16,4:49 AM,RIDEAU ST btwn NELSON ST & FRIEL ST (__3ZA3WJ),01 - Non intersection,02 - Non-fatal injury,01 - Approaching,01 - Clear,07 - Dark,02 - Wet,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,45.43005146,-75.68266005
2020-02-16,5:00 PM,BRONSON AVE @ SOMERSET ST (0002218),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.41146403,-75.70575422
2020-02-16,5:08 PM,KATIMAVIK RD @ AIRD PL/CHIMO DR W (0011977),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.31078008,-75.89587248
2020-02-16,5:13 PM,DONNELLY DR btwn JOE DREW LANE & WEEDMARK RD (__3ZAZAZ),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,44.99754801,-75.76836235
2020-02-16,5:34 AM,ARMSTRONG ST @ PARKDALE AVE (0006267),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.40198246,-75.7298633
2020-02-16,6:15 PM,HWY417 IC118 RAMP57 btwn HIGHWAY 417 & HWY417 IC118 RAMP52 (__3ZAY9S),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.41450454,-75.67737683
2020-02-16,8:43 PM,HIGHWAY 417 btwn HWY417 IC122 RAMP15 & HWY417 IC121B RAMP51 (__3ZA2RB),01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,3,0,0,0,02 - Minor,1,,1,,,45.40093221,-75.71793666
2020-02-16,8:45 PM,HIGHWAY 417 btwn HWY417 IC122 RAMP15 & HWY417 IC121B RAMP51 (__3ZA2RB),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.40064852,-75.71873994
2020-01-06,8:40 AM,KIRKWOOD AVE btwn COLDREY AVE & LAPERRIERE AVE (__3ZA3AI),04 - At/near private drive,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,3,0,0,0,,0,,,,,45.38114831,-75.73817543
2020-02-16,8:47 PM,PERTH ST btwn SHEA RD & EAGLESON RD (__3ZA4YB),01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,07 - Dark,06 - Ice,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,45.20102876,-75.8284173
